id,OCCP_NAME_G,CUST_JOB_INCM,HSHD_INFR_INCM,ACTL_FMLY_NUM,CUST_FMLY_NUM,LAST_CHLD_AGE,MATE_OCCP_NAME_G,MATE_JOB_INCM,CRDT_LOAN_CNT,MIN_CNTT_DATE,TOT_CRLN_AMT,TOT_REPY_AMT,CRLN_OVDU_RATE,CRLN_30OVDU_RATE,LT1Y_CLOD_RATE,STRT_CRDT_GRAD,LTST_CRDT_GRAD,PREM_OVDU_RATE,LT1Y_PEOD_RATE,AVG_STLN_RATE,STLN_REMN_AMT,LT1Y_STLN_AMT,LT1Y_SLOD_RATE,GDINS_MON_PREM,SVINS_MON_PREM,FMLY_GDINS_MNPREM,FMLY_SVINS_MNPREM,MAX_MON_PREM,TOT_PREM,FMLY_TOT_PREM,CNTT_LAMT_CNT,LT1Y_CTLT_CNT,AUTR_FAIL_MCNT,FYCM_PAID_AMT,FMLY_CLAM_CNT,FMLY_PLPY_CNT,AGE,SEX
3540,주부,0,6500,5,3,39,3차산업 종사자,0,0,0,0,0,0,0,0,0,0,13,40미만,0,0,0,0,0,590000,790000,590000,590000,25000000,73000000,0,0,1,3200000,0,2,30,1
3541,주부,0,4500,5,2,24,1차산업 종사자,3800,0,0,0,0,0,0,0,0,0,3,10미만,79,1000000,0,0,490000,0,790000,0,490000,17000000,46000000,0,0,1,1500000,2,2,55,1
3542,전문직,5200,5200,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,200000,27000000,27000000,0,0,0,0,0,0,40,1
3543,주부,0,7500,2,2,0,사무직,5900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,340000,13000000,39000000,0,0,3,200000,1,2,50,1
3544,단순 사무직,3500,6600,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,90000,0,90000,0,90000,9000000,9000000,0,0,0,200000,2,0,40,1
3545,기타,0,3700,5,4,34,기타,0,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,130000,0,340000,0,190000,25000000,46000000,0,0,0,2400000,11,2,65,2
3546,주부,0,5800,4,2,29,2차산업 종사자,5500,2,201103,15000000,0,0,0,0,2,5,9,0,97,14000000,7000000,10,300000,0,490000,0,490000,42000000,64000000,0,0,0,300000,0,2,55,2
3547,주부,0,6700,3,2,29,운전직,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,190000,0,490000,7000000,11000000,0,0,0,0,0,0,45,2
3548,자영업,4300,4300,1,1,0,,0,0,0,0,0,0,0,0,0,0,54,30미만,0,0,0,0,230000,0,230000,0,300000,2000000,2000000,0,0,2,0,0,0,40,1
3549,전문직,6200,6200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,260000,260000,20000000,20000000,0,0,0,0,0,0,40,1
3550,단순 사무직,2700,2700,1,1,0,,0,0,0,0,0,0,0,0,0,0,17,20미만,0,0,0,0,50000,200000,50000,200000,260000,2000000,2000000,0,0,2,0,0,0,40,1
3551,자영업,4500,4900,2,1,39,,0,1,200206,4000000,4000000,83,0,0,0,0,44,0,0,0,0,0,130000,0,130000,0,340000,12000000,12000000,0,0,15,2100000,4,1,45,2
3552,학생,0,4700,3,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,130000,6000000,13000000,0,0,0,12300000,11,1,35,2
3553,사무직,3300,8200,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,140000,0,40000,1000000,1000000,0,0,0,0,0,0,25,2
3554,주부,0,4900,3,1,34,1차산업 종사자,0,0,0,0,0,0,0,0,0,0,24,40미만,0,0,0,0,140000,0,140000,0,140000,15000000,15000000,0,0,12,5900000,10,0,40,2
3555,공무원,4600,4600,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,150000,1000000,1000000,0,0,0,0,0,0,45,2
3556,주부,0,3400,1,1,0,,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,190000,0,190000,0,190000,1000000,1000000,0,0,0,0,0,0,40,1
3557,기업/단체 임원,9900,10000,3,1,24,주부,0,1,201212,5000000,0,0,0,0,3,2,5,0,86,5000000,0,0,80000,0,80000,0,80000,10000000,10000000,0,0,0,0,0,0,50,1
3558,2차산업 종사자,3700,7700,4,3,29,2차산업 종사자,4100,2,200807,27000000,12000000,0,0,0,4,6,11,10미만,0,0,0,0,1490000,790000,2490000,990000,2990000,139000000,139000000,2,0,22,3900000,8,2,50,1
3559,사무직,3800,6000,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,160000,10000000,10000000,0,0,1,1000000,3,0,30,2
3560,주부,0,2800,4,1,44,전문직,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6000000,0,0,0,0,0,2,65,1
3561,주부,0,6800,1,1,0,,0,0,0,0,0,0,0,0,0,0,12,0,100,6000000,0,0,0,0,0,0,160000,10000000,10000000,0,0,0,300000,1,1,50,2
3562,전문직,4800,5100,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50000,0,50000,6000000,8000000,0,0,0,0,0,1,40,1
3563,단순 사무직,3600,6200,1,1,0,,0,0,0,0,0,0,0,0,0,0,17,20미만,0,0,0,0,50000,0,50000,0,50000,1000000,1000000,0,0,0,0,0,0,35,2
3564,2차산업 종사자,5000,5500,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,0,100000,0,100000,15000000,19000000,0,0,0,3600000,8,2,40,1
3565,자영업,4500,4500,1,1,0,,0,0,0,0,0,0,0,0,0,0,9,10미만,0,0,0,0,0,390000,0,390000,390000,5000000,5000000,0,0,1,0,0,0,70,2
3566,운전직,0,4900,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,7000000,7000000,0,0,0,200000,1,1,60,2
3567,주부,0,5500,3,1,14,2차산업 종사자,4200,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,130000,2000000,2000000,0,0,0,900000,3,1,40,1
3568,학생,0,9900,2,2,0,,0,0,0,0,0,0,0,0,0,0,13,30미만,0,0,0,0,0,1190000,1990000,1190000,1190000,28000000,80000000,0,0,3,100000,0,1,30,1
3569,2차산업 종사자,4500,4500,4,3,34,주부,0,0,0,0,0,0,0,0,0,0,3,0,21,0,10000000,0,0,190000,790000,190000,190000,44000000,199000000,0,0,0,26300000,26,7,60,2
3570,주부,0,10500,3,2,24,3차산업 종사자,5100,0,0,0,0,0,0,0,0,0,4,20미만,0,0,0,0,70000,0,70000,0,390000,45000000,51000000,0,0,2,1100000,5,6,55,1
3571,3차산업 종사자,4900,5400,1,1,0,,0,0,0,0,0,0,0,0,0,0,17,20미만,0,0,0,0,300000,340000,300000,340000,790000,109000000,109000000,0,0,9,0,0,3,50,1
3572,사무직,5400,6700,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,140000,0,140000,200000,16000000,16000000,1,0,0,0,0,3,55,2
3573,사무직,5900,10200,3,1,24,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000,0,0,0,0,0,1,45,2
3574,단순 노무직,5100,9600,3,1,19,공무원,4500,1,201303,10000000,0,0,0,0,6,6,20,0,100,9000000,2000000,10,110000,0,110000,0,200000,24000000,24000000,0,0,0,2400000,5,1,45,1
3575,단순 사무직,3500,6800,2,1,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100000,0,100000,0,990000,15000000,15000000,3,0,0,400000,1,0,35,1
3576,사무직,0,5900,4,2,39,사무직,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,2000000,12000000,0,0,0,0,0,3,65,1
3577,2차산업 종사자,4300,7300,4,1,9,자영업,3000,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,490000,0,490000,0,490000,12000000,12000000,0,0,0,1500000,12,0,25,2
3578,2차산업 종사자,3800,5300,3,3,29,,0,2,200805,15000000,15000000,0,0,0,2,4,1,0,95,12000000,12000000,0,590000,0,590000,490000,790000,49000000,64000000,0,0,0,700000,1,2,50,1
3579,자영업,0,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,20,0,52,6000000,2000000,0,190000,230000,190000,230000,390000,24000000,24000000,0,0,2,200000,1,0,60,1
3580,전문직,3900,8600,4,1,29,사무직,4800,0,0,0,0,0,0,0,0,0,10,10미만,0,0,0,0,70000,0,70000,0,300000,5000000,5000000,0,0,5,0,0,0,55,1
3581,2차산업 종사자,0,4100,4,2,39,운전직,0,0,0,0,0,0,0,0,0,0,31,0,100,9000000,0,0,0,0,0,0,40000,11000000,25000000,0,0,0,1500000,12,3,60,2
3582,단순 사무직,4400,9800,4,2,29,전문직,5300,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,300000,0,300000,0,300000,18000000,24000000,0,0,1,55200000,36,1,50,2
3583,단순 사무직,3600,8000,2,1,4,,0,0,0,0,0,0,0,0,0,0,6,20미만,0,0,0,0,30000,0,30000,0,50000,1000000,1000000,0,0,1,0,0,0,35,1
3584,주부,0,7100,4,1,14,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,34,40미만,88,7000000,0,50,70000,0,70000,0,120000,13000000,13000000,0,0,36,500000,8,1,50,1
3585,사무직,4600,6100,3,2,0,,0,0,0,0,0,0,0,0,0,0,30,20미만,0,0,0,0,990000,340000,1190000,1490000,1490000,29000000,50000000,1,1,24,200000,2,1,35,1
3586,주부,0,4700,4,1,39,주부,0,0,0,0,0,0,0,0,0,0,13,0,84,2000000,0,0,0,0,0,0,80000,3000000,3000000,0,0,0,100000,1,1,30,1
3587,사무직,2800,10200,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,1190000,2990000,9990000,1990000,76000000,999000000,0,0,1,54000000,0,5,25,1
3588,주부,0,0,2,1,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,36000000,36000000,0,0,0,0,0,1,35,2
3589,2차산업 종사자,5000,9200,3,1,24,2차산업 종사자,4300,0,0,0,0,0,0,0,0,0,52,0,92,4000000,0,30,0,0,0,0,100000,6000000,6000000,0,0,0,1700000,3,2,50,2
3590,주부,0,7000,3,1,19,전문직,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,100000,5000000,5000000,0,0,0,600000,1,1,45,1
3591,단순 사무직,7000,11900,4,2,24,단순 사무직,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,300000,200000,90000,5000000,99000000,0,0,0,200000,0,3,55,1
3592,자영업,3700,3700,2,1,14,,0,0,0,0,0,0,0,0,0,0,16,30미만,93,5000000,0,40,70000,0,70000,0,300000,12000000,12000000,0,0,21,0,0,1,40,1
3593,사무직,6100,9500,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,8,0,8,1000000,0,0,0,0,0,0,190000,21000000,21000000,0,0,0,0,0,3,50,1
3594,주부,0,9900,4,1,24,사무직,4900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,50,1
3595,2차산업 종사자,5700,9100,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,260000,0,260000,1990000,260000,15000000,60000000,0,0,0,200000,1,0,50,2
3596,예체능계 종사자,3300,9200,3,1,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,4000000,4000000,0,0,0,300000,1,1,45,2
3597,기타,0,2400,1,1,0,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,110000,0,110000,0,110000,9000000,9000000,0,0,0,200000,1,0,35,1
3598,주부,0,10700,3,1,29,,0,0,0,0,0,0,0,0,0,0,6,10미만,0,0,19000000,0,590000,990000,590000,990000,1490000,80000000,80000000,0,0,4,17700000,23,0,55,2
3599,3차산업 종사자,5400,10500,3,1,24,주부,0,0,0,0,0,0,0,0,0,0,7,10미만,0,0,0,0,40000,0,40000,0,80000,7000000,7000000,0,0,1,0,0,1,50,1
3600,주부,0,6200,3,2,0,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,230000,0,260000,100000,230000,27000000,43000000,0,0,0,34200000,25,0,30,2
3601,3차산업 종사자,0,2700,2,2,39,,0,2,200205,9000000,9000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160000,7000000,25000000,0,0,0,400000,0,3,50,2
3602,공무원,6100,11100,2,2,0,공무원,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,190000,790000,990000,64000000,73000000,0,0,0,0,0,3,60,2
3603,2차산업 종사자,4400,8000,2,1,0,3차산업 종사자,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,0,150000,0,0,0,0,0,0,0,0,25,2
3604,3차산업 종사자,3400,5800,3,1,39,,0,0,0,0,0,0,0,0,0,0,50,0,100,2000000,0,10,190000,0,190000,0,490000,11000000,11000000,1,0,8,500000,2,0,55,1
3605,단순 사무직,3800,8100,2,1,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,150000,50000,150000,190000,38000000,38000000,0,0,0,200000,2,2,35,1
3606,단순 사무직,4000,9900,1,1,0,,0,0,0,0,0,0,0,0,0,0,20,10미만,0,0,0,0,30000,0,30000,0,30000,3000000,3000000,0,0,6,800000,3,0,40,1
3607,주부,0,7600,6,1,19,사무직,5800,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,60000,110000,60000,110000,390000,23000000,23000000,0,0,2,1200000,19,4,45,1
3608,주부,0,4700,4,1,24,1차산업 종사자,3700,0,0,0,0,0,0,0,0,0,1,0,6,0,2000000,100,130000,0,130000,0,260000,38000000,38000000,0,0,0,7900000,11,4,50,2
3609,사무직,4100,7300,2,2,0,,0,0,0,0,0,0,0,0,0,0,16,10미만,72,0,26000000,0,150000,0,230000,0,150000,23000000,40000000,0,0,8,4200000,7,1,40,2
3610,3차산업 종사자,4900,6100,3,2,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,200000,0,260000,200000,990000,6000000,21000000,2,0,1,0,3,0,30,2
3611,사무직,5800,6300,2,1,24,,0,0,0,0,0,0,0,0,0,0,3,0,100,12000000,2000000,0,0,0,0,0,90000,19000000,19000000,0,0,0,400000,2,2,55,2
3612,주부,0,6000,4,1,19,2차산업 종사자,5000,2,200012,9000000,9000000,59,0,0,0,0,10,20미만,7,4000000,4000000,0,300000,0,300000,0,490000,51000000,51000000,0,0,20,600000,6,1,45,2
3613,사무직,3900,3900,2,1,34,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,260000,0,260000,0,260000,31000000,31000000,0,0,0,5500000,6,0,40,2
3614,1차산업 종사자,0,6100,3,3,34,1차산업 종사자,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,0,1190000,0,190000,21000000,109000000,0,0,5,6300000,7,0,55,1
3615,주부,0,6500,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,10미만,86,1000000,1000000,0,190000,0,190000,0,190000,9000000,9000000,0,0,2,3200000,7,0,55,1
3616,사무직,3100,9100,2,1,0,,0,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,0,300000,0,300000,340000,10000000,10000000,0,0,1,0,0,0,25,2
3617,고소득 전문직,3800,7300,3,1,19,운전직,3500,0,0,0,0,0,0,0,0,0,66,0,100,0,3000000,20,0,0,0,0,60000,4000000,4000000,0,0,0,1700000,6,1,40,2
3618,사무직,8900,8600,7,3,24,사무직,0,1,201011,15000000,15000000,0,0,0,3,4,2,10미만,0,0,0,0,990000,590000,2990000,590000,2990000,139000000,399000000,0,0,1,120000000,20,5,55,2
3619,사무직,0,10200,2,1,0,자영업,5100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60000,0,60000,0,60000,14000000,14000000,0,0,0,0,0,0,60,2
3620,3차산업 종사자,4100,7800,4,1,19,공무원,3800,0,0,0,0,0,0,0,0,0,6,0,27,3000000,0,10,390000,0,390000,0,390000,32000000,32000000,0,0,0,0,0,0,40,2
3621,자영업,5900,5900,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,260000,260000,25000000,25000000,0,0,0,0,0,0,55,1
3622,사무직,5300,6000,1,1,0,,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,1500000,5,1,50,2
3623,주부,0,6300,4,2,19,2차산업 종사자,5200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30000,0,30000,0,30000,1000000,6000000,0,0,0,700000,3,2,45,1
3624,2차산업 종사자,4400,7100,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,1600000,25,1,45,2
3625,3차산업 종사자,3100,7400,4,2,0,2차산업 종사자,3900,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,90000,0,90000,150000,300000,17000000,27000000,0,0,2,8500000,9,1,40,1
3626,3차산업 종사자,3800,8500,4,1,24,전문직,4700,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,200000,0,200000,0,200000,6000000,6000000,0,0,3,200000,1,0,50,2
3627,2차산업 종사자,0,0,3,1,39,2차산업 종사자,0,3,200110,18000000,18000000,76,51,0,0,0,50,0,100,5000000,0,0,0,0,0,0,0,5000000,5000000,1,0,0,53100000,9,0,60,2
3628,자영업,5000,8700,3,1,0,3차산업 종사자,3800,2,200204,9000000,9000000,0,0,0,0,0,9,10미만,98,31000000,15000000,20,230000,0,230000,0,790000,64000000,64000000,0,0,3,4300000,33,2,50,2
3629,전문직,6200,6900,3,2,19,주부,0,0,0,0,0,0,0,0,0,0,0,0,68,21000000,0,0,340000,200000,340000,200000,790000,73000000,76000000,0,0,0,2900000,4,1,45,1
3630,자영업,3200,3200,1,1,0,,0,0,0,0,0,0,0,0,0,0,28,20미만,0,0,0,0,0,110000,0,110000,110000,5000000,5000000,0,0,8,0,0,0,35,1
3631,공무원,4200,4200,2,1,14,,0,0,0,0,0,0,0,0,0,0,60,20미만,100,2000000,2000000,50,90000,0,90000,0,90000,5000000,5000000,0,0,37,0,0,0,50,2
3632,2차산업 종사자,3100,6600,5,1,29,2차산업 종사자,3200,1,200112,5000000,5000000,35,0,0,0,0,1,0,61,0,0,0,0,0,0,0,190000,2000000,2000000,0,0,0,400000,4,1,40,2
3633,학생,0,4100,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,1190000,390000,120000,11000000,199000000,0,0,0,0,0,2,35,1
3634,3차산업 종사자,5000,9000,2,1,0,3차산업 종사자,4100,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,230000,0,230000,0,230000,6000000,6000000,0,0,14,0,0,0,60,2
3635,주부,0,4200,5,1,19,2차산업 종사자,4200,0,0,0,0,0,0,0,0,0,15,10미만,63,6000000,2000000,0,490000,340000,490000,340000,790000,46000000,46000000,0,0,6,3900000,7,0,40,2
3636,자영업,5700,10100,4,1,19,주부,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,230000,0,230000,0,340000,10000000,10000000,0,0,2,0,0,0,50,2
3637,사무직,6000,6000,3,1,29,주부,0,2,200810,37000000,37000000,0,0,0,3,2,10,20미만,0,0,0,0,0,0,0,0,790000,73000000,73000000,0,0,10,10300000,1,1,60,2
3638,사무직,3800,3800,1,1,0,,0,0,0,0,0,0,0,0,0,0,40,90이상,0,0,0,0,0,0,0,0,200000,8000000,8000000,0,0,14,0,0,1,45,1
3639,주부,0,7100,3,2,0,,0,0,0,0,0,0,0,0,0,0,12,0,92,11000000,3000000,10,260000,0,340000,590000,260000,17000000,70000000,0,0,22,105000000,17,4,35,2
3640,주부,0,4100,5,1,24,운전직,4100,0,0,0,0,0,0,0,0,0,2,0,80,4000000,0,0,0,0,0,0,90000,10000000,10000000,0,0,0,2100000,11,2,50,2
3641,주부,0,3100,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,8000000,8000000,0,0,0,0,0,1,65,2
3642,자영업,4900,4900,2,2,0,,0,0,0,0,0,0,0,0,0,0,14,10미만,0,0,0,0,190000,0,190000,0,190000,27000000,29000000,0,0,9,1600000,5,1,45,2
3643,주부,0,7300,3,1,19,사무직,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,60000,60000,5000000,5000000,0,0,0,700000,4,1,45,2
3644,사무직,3900,9600,3,3,0,3차산업 종사자,3800,1,201110,8000000,8000000,0,0,0,4,5,2,0,100,9000000,2000000,0,90000,0,190000,0,790000,18000000,33000000,3,0,3,0,0,1,50,1
3645,단순 사무직,3900,7900,5,4,9,공무원,4100,0,0,0,0,0,0,0,0,0,12,20미만,0,0,0,0,40000,0,340000,0,340000,5000000,64000000,0,0,12,44400000,64,5,35,2
3646,주부,0,4200,3,1,9,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80000,0,80000,0,130000,14000000,14000000,0,0,0,300000,2,1,40,1
3647,기업/단체 임원,6800,6700,1,1,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,200000,26000000,26000000,0,0,7,0,0,2,45,2
3648,사무직,4200,9100,2,1,0,3차산업 종사자,4500,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,600000,6,1,50,1
3649,사무직,4000,10100,3,2,14,사무직,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,0,140000,3000000,80000000,0,0,0,1400000,5,5,40,1
3650,주부,0,9200,3,2,39,자영업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,590000,0,200000,32000000,73000000,0,0,1,3400000,4,1,60,2
3651,학생,0,4200,3,2,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150000,230000,0,6000000,43000000,0,0,0,3200000,0,2,35,2
3652,주부,0,10600,3,2,24,사무직,5600,0,0,0,0,0,0,0,0,0,2,0,100,0,24000000,20,0,0,90000,200000,130000,15000000,24000000,0,0,0,2400000,13,5,55,2
3653,3차산업 종사자,3600,10100,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150000,0,150000,0,260000,20000000,20000000,0,0,0,0,0,0,40,2
3654,2차산업 종사자,3200,6900,3,1,39,2차산업 종사자,0,1,200210,5000000,0,41,0,0,0,7,5,10미만,99,9000000,0,10,80000,0,80000,0,390000,13000000,13000000,0,0,0,1000000,2,0,50,2
3655,자영업,5400,5400,1,1,0,,0,0,0,0,0,0,0,0,0,0,10,0,93,10000000,0,0,0,0,0,0,100000,12000000,12000000,0,0,1,0,0,1,35,1
3656,주부,0,10700,3,2,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,190000,14000000,20000000,0,0,0,3100000,6,2,60,2
3657,주부,0,7200,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6000000,0,0,0,0,0,1,40,1
3658,주부,0,4500,4,1,19,2차산업 종사자,4400,0,0,0,0,0,0,0,0,0,68,0,93,3000000,0,0,0,0,0,0,100000,4000000,4000000,0,0,0,0,0,1,45,1
3659,사무직,5300,11300,3,2,19,2차산업 종사자,6000,0,0,0,0,0,0,0,0,0,25,10미만,100,2000000,1000000,40,1190000,0,1490000,0,4990000,19000000,31000000,1,1,44,5300000,0,0,40,2
3660,자영업,6200,11200,2,2,0,자영업,5100,1,201403,12000000,0,0,0,0,5,6,8,0,100,14000000,3000000,10,140000,0,300000,0,140000,21000000,21000000,0,0,0,1200000,4,1,55,2
3661,3차산업 종사자,4100,9200,2,2,0,2차산업 종사자,5200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,490000,0,590000,0,490000,5000000,5000000,0,0,0,0,0,0,50,2
3662,주부,0,5200,3,1,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,120000,10000000,10000000,0,0,0,0,0,0,50,2
3663,사무직,5000,5400,3,1,0,,0,0,0,0,0,0,0,0,0,0,8,10미만,0,0,0,0,100000,200000,100000,200000,590000,49000000,49000000,0,0,1,0,0,5,35,1
3664,사무직,4400,4400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,94,0,19000000,0,230000,390000,230000,390000,590000,58000000,58000000,0,0,0,0,0,0,50,2
3665,주부,0,8900,3,2,19,공무원,5300,0,0,0,0,0,0,0,0,0,25,20미만,70,1000000,0,30,30000,0,30000,100000,190000,3000000,22000000,0,0,13,0,0,2,40,2
3666,자영업,4300,4500,2,1,29,,0,0,0,0,0,0,0,0,0,0,11,0,91,3000000,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,50,1
3667,주부,0,3500,3,1,39,자영업,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70000,9000000,9000000,0,0,0,100000,1,1,60,2
3668,사무직,3700,8100,4,1,14,2차산업 종사자,4400,0,0,0,0,0,0,0,0,0,2,10미만,56,5000000,0,0,230000,160000,230000,160000,590000,32000000,32000000,0,0,2,3000000,9,0,40,1
3669,주부,0,12900,2,2,0,사무직,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,260000,0,130000,5000000,18000000,0,0,0,1400000,13,2,35,2
3670,전문직,4400,4400,3,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,230000,0,230000,790000,230000,15000000,73000000,0,0,0,0,0,1,45,2
3671,학생,0,4300,1,1,0,,0,0,0,0,0,0,0,0,0,0,6,10미만,0,0,0,0,110000,0,110000,0,110000,2000000,2000000,0,0,1,0,0,0,35,1
3672,사무직,4700,7200,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,100000,0,100000,390000,8000000,8000000,0,0,0,0,0,0,60,2
3673,주부,0,5000,4,1,24,사무직,5000,0,0,0,0,0,0,0,0,0,12,10미만,0,0,0,0,490000,0,490000,0,490000,14000000,14000000,0,0,10,0,2,0,45,1
3674,예체능계 종사자,4900,10000,3,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,120000,0,120000,0,140000,13000000,20000000,0,0,0,1000000,6,1,40,2
3675,2차산업 종사자,6000,12100,5,2,14,주부,0,2,200012,27000000,27000000,0,0,0,0,0,1,0,0,0,0,0,0,0,300000,0,80000,18000000,40000000,0,0,0,1400000,7,2,45,2
3676,2차산업 종사자,5200,7100,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,45,2
3677,주부,0,6000,2,1,0,사무직,5500,0,0,0,0,0,0,0,0,0,14,30미만,0,0,0,0,120000,0,120000,0,120000,15000000,15000000,0,0,14,200000,6,0,45,1
3678,운전직,4500,9200,2,2,0,자영업,4700,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,490000,390000,790000,390000,990000,36000000,80000000,0,0,2,6200000,0,1,55,2
3679,전문직,5900,10900,3,1,34,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,0,230000,0,230000,31000000,31000000,0,0,0,0,0,0,60,1
3680,사무직,5100,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,40000,2000000,2000000,0,0,0,0,0,0,45,2
